,Idea Title,weighted av. score,VJ deviation,NU deviation,DF deviation,GT deviation,JR deviation,OA deviation,AV deviation,CJ deviation,DT deviation,JO deviation,JH deviation,SU deviation,GDD deviation,PP deviation,OU deviation,MiM deviation,AR deviation,VP deviation,LdB deviation,EM deviation
477,"Grow Dandelion, Grow SPO businesses",0.854370505169738,0.04562949483026209,-0.2543705051697379,-0.7543705051697379,2.145629494830262,-0.6543705051697379,0.1456294948302621,-0.6543705051697379,0.1361695241703767,0.1456294948302621,0.5148479681727763,-0.08118428530832623,-0.29635549872122763,0.1687046613517202,0.311561804208863,-0.028751065643648755,-0.10683760683760679,-0.625973287865871,-0.04635549872122763,-0.41787439613526567,-0.4595588235294118
478,"Grow East Asia, Grow Cardano",1.0025183810898095,-0.573946952518381,-0.43108980966123817,-0.7168040953755239,1.9974816189101905,-0.7168040953755239,-0.0025183810898095865,0.14033876176733326,0.14033876176733326,,0.026473653434437805,-0.30685967989889557,-0.2882326668040953,-0.24635241301907965,-0.08935786435786429,0.2672237076648841,-0.5531055654585065,-0.5909090909090908,,-0.0025183810898095865,1.823529411764706
479,"Grow India, Grow Cardano",1.0466886110321747,-0.6022441665877302,-0.2689108332543968,-0.2689108332543968,1.9533113889678253,-0.3800219443655079,-0.04668861103217456,0.06442250007893656,0.12630718954248363,0.17553361119004768,-0.06692732648615003,-0.9002606598194833,0.17553361119004768,-0.5115036231884058,0.06547619047619047,0.22777777777777772,-0.5933823529411765,-0.4929836668967104,,-0.37083333333333335,
480,"Grow Latin America, Grow Cardano",0.8792187752606337,-0.2125521085939671,-0.29588544192730043,-0.46255210859396706,1.9541145580726997,-0.46255210859396706,0.2041145580726996,-0.032648721947770645,-0.28841149622428397,-0.0458854419273004,0.29510501802130107,-0.704894981978699,0.2041145580726996,-0.21810345774664366,0.2758203010507158,0.23555285430262413,-0.27025466331047465,-0.4403948721148446,,-0.3737891368275385,-0.19148936170212766
481,"Grow MALTA, Grow Europe !",0.7728202527830674,-0.14782025278306743,-0.5228202527830674,-0.6478202527830674,2.2271797472169323,-0.6478202527830674,0.13842187560723032,-0.27282025278306743,1.2266669638523187,-0.15151515151515152,0.197333749393246,0.3644447911610383,-0.4329380764163373,0.9903846153846154,0.060256410256410264,-0.09543807641633728,-0.2004048582995951,-0.30635046113306985,-0.5063504611330698,-0.4329380764163373,
482,"Grow NGOs, Grow Cardano",0.7909320715582059,-0.3623606429867773,-0.5052177858439201,-0.5052177858439201,1.9233536427275084,-0.5052177858439201,0.20906792844179414,0.20906792844179414,0.5593617664851784,,-0.04063823351482154,-0.04063823351482156,-0.2195035001296344,-0.042025862068965525,0.5663793103448276,-0.053841500302480305,-0.44063823351482156,-0.3737144585601936,,-0.396551724137931,-0.33333333333333337
483,Grow Turkey Grow Cardano,0.8457268490920395,-0.417155420520611,-0.2742982776634681,-0.417155420520611,1.2971302937651035,-0.5600125633777538,0.011416008050817597,-0.13144113480632527,-0.13374014747012455,,0.19959318586320876,-0.6337401474701245,0.01141600805081759,-0.159846547314578,0.16546267629858966,0.4167302313755403,-0.5825821820302908,-0.3333333333333333,,,
484,Grow the avocado producer,0.8553816683749793,-0.39384320683651786,0.6061567931634821,-0.39384320683651786,0.14461833162502064,-0.39384320683651786,0.14461833162502064,-0.16307397606728707,-0.12305975827714956,-0.00922782222113324,0.04558664684751644,-0.3937926146138706,-0.5948412698412698,0.4560429606625259,0.04558664684751644,0.391192294018381,-0.2353657341048645,-0.6627299331103679,-0.42359949832775917,-0.4198717948717949,0.25
485,Growing Cardano in Ethiopia,0.7321062687861107,-0.459378996058838,-0.5502880869679289,-0.3684699051497471,1.722439185759344,-0.3684699051497471,0.2678937312138893,-0.09574263242247433,0.7746831043352783,,0.24298122703919806,1.020759004816976,-0.43934159698134856,0.16311111111111112,0.6216908212560386,0.3670644331513897,-0.20434782608695656,-0.43934159698134856,-0.4662689001819436,-0.3933391053391053,0.05703703703703705
486,Hackaton for Entrepreneurs,0.6110765586659045,-0.21107655866590447,-0.011076558665904467,-0.4110765586659045,0.3889234413340955,-0.21107655866590447,0.3889234413340955,-0.21107655866590447,0.13745116669971968,,0.36167190820576206,-0.37216708748543453,-0.20357418919304773,0.21346364632809645,0.0020639834881320818,0.2680370640038833,-0.22328548644338114,-0.37663577999676395,-0.3164688215102975,-0.2729240343942861,-0.1255411255411255
487,"Haibu, the pooling tool",0.712008240297714,-0.29534157363104735,-0.045341573631047315,-0.37867490696438066,0.287991759702286,-0.212008240297714,0.287991759702286,-0.045341573631047315,0.3255901116427432,0.03799175970228602,0.15040869218500796,0.525408692185008,-0.48259383636958003,0.05885216995056812,0.1407268170426065,0.5705901116427432,-0.1642054741597076,-0.4028916163927606,-0.4028916163927606,-0.45506552943623885,-0.18181818181818182
488,Hardware wallet site / 10meetup JP,0.7090032945805939,0.10917852360122429,-0.4362760218533212,-0.1968421747990489,2.088872110915237,-0.3396993176561917,0.6305658498312171,0.08887211091523683,1.4829944742286958,-0.16129032258064516,0.14768258285789843,0.48299447422869585,-0.08296169866728673,-0.012167734675230912,0.4707893407793458,0.14072116643814667,-0.6637862285788323,-0.3396993176561917,-0.07263965821695754,-0.33548242636118053,0.38587848932676533
489,Haskell & Coffee ☕,0.7739235019403952,-0.3033352666462775,0.2260764980596048,-0.4209823254698069,1.6378412039419579,-0.24451173723451286,-0.0680411489992187,-0.12686467841098342,0.10533430835204294,,-0.1903412027839945,-0.07702750465908356,-0.5754341522004566,0.010301041551041576,-0.021385735101410154,0.2259742069524678,-0.4057457035717905,-0.5478988603988604,-0.4530574347150434,-0.5575761798587886,0.07321030418856511
490,Health DAO,0.9401115994683246,0.17099951164278646,-0.273444932801658,-0.7178893772461025,1.8376661783094532,-0.6067782661349913,-0.0348982766745925,-0.49566715502388026,0.31525995122486344,-0.3845560439127691,-0.04496721601984771,0.2050327839801523,-0.1623338216905469,0.3437728937728938,0.2784275503573748,0.301996151996152,-0.03276353276353272,-0.298003848003848,-0.31000481000481,-0.29843073593073594,0.05038986354775825
491,Hive Mind cNFT Policy ID Validation,0.7022617446766053,-0.36892841134327203,-0.36892841134327203,-0.36892841134327203,0.29773825532339465,-0.48003952245438314,0.22424125152453325,-0.1467061891210498,1.2533690988357065,-0.11428571428571428,0.28412850307587145,1.2533690988357065,-0.3229437229437229,0.23184476342371077,0.5256258292790801,-0.14516594516594516,-0.11428571428571428,-0.5993506493506493,-0.6061661028047582,-0.3229437229437229,0.36666666666666664
492,Hyperledger-Prism Interoperability,1.0370202174107097,-0.20368688407737645,-0.20368688407737645,-0.37035355074404314,1.96297978258929,-0.20368688407737645,-0.3902077454709034,-0.37035355074404314,0.29631311592262355,-0.03702021741070979,-0.19057810704669792,-0.39057810704669793,-0.31017369727047145,0.7542735042735043,-0.09720007088428144,-0.19315658874232727,-0.24825174825174828,-0.31017369727047145,-0.33064516129032256,-0.31017369727047145,0.3597922545290966
493,Hypotheses for AI/Singularity Net,0.8584281806514779,-0.23342818065147783,-0.10842818065147783,-0.3584281806514778,1.3915718193485223,-0.48342818065147786,0.03878049195386662,0.016571819348522185,0.5903677935411683,-0.2334281806514778,0.09154020357580735,0.258206870242474,-0.33796296296296297,-0.07692307692307687,0.701388888888889,-0.03354700854700852,-0.8231837606837606,-0.33796296296296297,-0.33796296296296297,-0.4021134094663506,0.1459593554020799
494,"INDIGO, NFT & SUSTAINABLE FASHION",0.9400252525252525,0.059974747474747465,-0.31502525252525254,-0.6900252525252525,1.0599747474747474,-0.5650252525252525,0.05997474747474746,-0.19002525252525254,0.2902837902837903,,-0.031092171717171713,0.7189078282828283,-0.2938311688311688,-0.04976851851851854,0.2222222222222222,-0.1218133718133718,-0.013227513227513274,-0.40909090909090906,-0.2938311688311688,-0.40909090909090906,
495,IO to the World: Cardano Unchained,0.6679804179736412,-0.38226613225935535,-0.2394089894022125,-0.5251232751164981,2.0463052963120734,-0.5251232751164981,0.1891624391692161,-0.09655184654506964,-0.02236604319147012,,0.29191176470588237,-0.14835810668353364,-0.38226613225935535,-0.35259856630824377,0.41412250384024574,0.17795698924731185,-0.45808823529411763,-0.5025985663082437,,-0.5,-0.33587749615975426
496,IRONSKY PlaytoEarn Milestone of ADA,0.7724491538919794,-0.3557824872253126,-0.6057824872253126,-0.4391158205586459,1.8942175127746876,-0.18911582055864595,0.27620931463532333,-0.10578248722531262,0.4037627697155898,0.47755084610802073,-0.04938347475778006,0.3791879538136485,-0.49892504128437637,0.08432748538011703,0.21706651091090456,0.2807513251576094,-0.24208144796380093,-0.624359449771349,-0.7392132509409397,-0.7399709558176377,0.17062594268476622
497,Idea Fest by Catalyst Swarm,0.9476750349517674,-0.29382888110561367,-0.1399827272594598,-0.7938288811056136,2.0523249650482325,-0.40921349649022903,0.01386342658669406,-0.5245981118748444,0.1742804880754393,,-0.08212903859188686,0.034083695373450525,-0.19367143742143744,-0.26591970121381886,-0.22793413221572523,0.14467174314697537,-0.30764976347555534,-0.570201443363208,-0.49491211710638955,-0.1399827272594598,-0.10320145945145946
498,Identify patterns on Transaction,0.9098917877601078,-0.30989178776010784,-0.2098917877601078,-0.6098917877601078,1.5901082122398922,-0.5098917877601078,-0.2123797641778976,-0.00989178776010785,0.08623134693321349,-0.1875,-0.011685386874047859,-0.1447832992846261,-0.1326449275362319,-0.004107142857142865,-0.0934210526315789,0.3059191176470588,-0.39213737668980636,-0.28369422196796334,-0.1326449275362319,-0.24555877652357663,0.00597650171179583
499,IlluminatAI SWARM,0.9123796464654738,-0.134601868687696,-0.134601868687696,-0.4679352020210293,1.6431759090900817,-0.5790463131321404,-0.02349075757658488,-0.134601868687696,0.3559258389028126,,-0.023944119558154637,-0.28428849902534115,-0.4631185807656396,-0.08982162309368191,0.06851851851851853,-0.2,-0.6610021786492375,-0.6571428571428571,-0.5357142857142857,-0.28300604964207904,1.1628086419753088
500,Impact Measurements Tool - research,0.8167797836838084,-0.3622343291383539,-0.5440525109565357,-0.6349616018656267,1.546856579952555,-0.5440525109565357,-0.08950705641108117,-0.08950705641108116,0.31771241830065367,,0.42125490196078436,0.44304388422035484,-0.3209356725146199,0.2731203007518797,-0.3490196078431372,0.24190476190476193,-0.49247899159663866,-0.3565513784461153,-0.3565513784461153,-0.3147368421052632,0.18322021631619156
501,Impact innovation accelerator,1.1521541950113379,0.13356009070294786,-0.43786848072562357,-0.7235827664399093,1.8478458049886621,-0.43786848072562357,-0.15215419501133784,-0.43786848072562357,0.8462962962962964,,-0.37777777777777777,-0.37777777777777777,-0.8,0.019047619047619053,,0.19444444444444448,-0.7055555555555555,-0.8888888888888888,-0.611111111111111,-1.4,0.7647619047619048
502,Improve and Grow Auditability,0.7737662933239262,-0.17376629332392626,0.2262337066760738,-0.5737662933239263,1.0262337066760738,-0.3737662933239262,-0.17376629332392626,0.2262337066760738,-0.5737662933239263,,0.026233706676073765,-0.5737662933239263,-0.17376629332392626,-0.2503748125937031,-0.13043478260869557,0.3747826086956522,-0.21714672075726846,-0.12,,-0.26689655172413795,
503,Incrypture - CIP Structured Finance,0.808688387635756,0.44131161236424393,-0.558688387635756,-0.30868838763575607,1.191311612364244,-0.30868838763575607,-0.04121414647730437,-0.058688387635756054,1.441311612364244,0.19131161236424393,0.13227513227513224,-0.20105820105820107,-0.1111111111111111,-0.44444444444444464,-0.04761904761904745,0.12865497076023394,-1.0476190476190474,-0.1111111111111111,-0.3713450292397661,-0.5793650793650793,0.368421052631579
504,Incrypture - Pooling DeFi,0.9794204171397154,-0.42386486158415987,-0.534975972695271,-0.6460870838063821,1.7983573606380625,-0.09053152825082653,0.020579582860284582,-0.09053152825082653,-0.15447954822954826,0.465024027304729,-0.050341880341880384,-0.251318314100269,-0.5555555555555556,-0.09690058479532167,0.24624060150375937,0.11052631578947358,-0.21255060728744946,-0.7615009746588693,-0.7420634920634921,-0.5555555555555556,-0.06690058479532168
505,Incrypture - Smart Structure,0.9880140165227885,-0.15468068318945513,0.011985983477211545,-0.8213473498561218,1.678652650143878,-0.15468068318945513,0.011985983477211545,-0.15468068318945513,0.16104984683932053,0.011985983477211545,-0.4611876914508493,0.7888123085491507,-0.3665042235217674,-0.09445488721804512,0.6252436647173489,0.14119326093010304,-0.4942820012995452,-0.5672978743154181,-0.4074074074074074,-0.3421052631578947,-0.3000881834215168
506,Incrypture- Structured-FI Education,0.7199597787833082,-0.053293112116641485,-0.053293112116641485,-0.3866264454499748,0.9467068878833585,-0.3866264454499748,0.1663512957630605,-0.21995977878330816,0.5591251885369533,0.11337355455002518,0.29084967320261446,0.29084967320261446,0.017094017094017106,-0.12160633484162892,0.5833333333333334,0.32051282051282054,-0.5641025641025641,-0.42948717948717946,-0.13344988344988346,-0.13344988344988346,
507,Indigo NFT for Sustainable Fashion,0.6749875029756719,-0.17498750297567195,0.03929821131004236,-0.46070178868995765,0.32501249702432805,-0.5321303601185291,0.28188159020202364,-0.032130360118529065,0.4802068897734532,0.25358392559575665,0.190323029796714,0.3569896964633807,-0.422047152194211,0.22961988490239268,0.2971288429492764,0.3096949891067538,-0.4231540861958818,-0.41767676767676765,-0.3964377228163993,-0.4117005135387488,0.06597222222222221
508,Industry Presentation Kit,0.876519069166128,-0.376519069166128,-0.04318573583279467,-0.5431857358327946,1.623480930833872,-0.5431857358327946,-0.2061085972850679,-0.376519069166128,0.29014759750053865,0.45681426416720533,0.08663865546218485,0.42079831932773104,-0.04318573583279467,-0.7058823529411766,-0.20182288299935358,0.23669198448610215,-0.27488687782805427,-0.23928571428571427,-0.23928571428571427,-0.22857142857142856,
509,Infinity Financial Operating System,0.7220634445963393,-0.22206344459633934,-0.3053967779296726,-0.47206344459633937,1.0279365554036606,-0.3053967779296726,0.12138533316762982,-0.13873011126300597,-0.018042264752791033,0.27793655540366063,0.1615206339712919,0.036520633971291905,-0.26006493506493505,-0.04610226865865964,0.1250000000000001,0.16012987012987018,-0.18080357142857142,-0.3163852813852814,-0.33941197691197694,-0.04285714285714286,0.17944805194805197
510,Influencers as Ambassadors Brazil ,0.7697414833379745,-0.3252970388935301,0.11914740555091433,-0.3252970388935301,0.23025851666202543,-0.3252970388935301,0.23025851666202543,-0.1030748166713079,0.18761225981620716,0.11914740555091433,0.12607560568086887,-0.20725772765246445,-0.5564484126984127,0.5148809523809523,0.15853174603174605,-0.5416666666666666,-0.1347923379878267,-0.4920634920634921,-0.4920634920634921,-0.6262879420774158,0.29999999999999993
511,Influencing Policy for Adoption,0.5518177328646436,-0.3518177328646436,-0.2518177328646436,-0.3518177328646436,1.8481822671353563,-0.5518177328646436,0.3481822671353564,0.2481822671353564,-0.15724292631472264,0.1481822671353564,0.3116011181800656,-0.08383378317588841,-0.4393265256047211,0.25077639751552794,0.08915446363958952,0.13292561112927248,-0.44795668989032833,-0.4542142798721746,-0.466800092229154,-0.3880249867091972,-0.2801841560422796
512,Informal sector asset tracker,0.6195711482360089,-0.17512670379156445,-0.2862378149026756,-0.3973489260137867,0.6026510739862133,-0.5084600371248977,0.33032620823449,-0.17512670379156445,0.4495819930843151,-0.06401559268045336,0.29632655502392347,0.09632655502392348,-0.456211038961039,0.4624089635854342,0.12119474823422194,0.19378896103896104,-0.17172191843244475,-0.39838879870129873,-0.4481228036669213,-0.3948214285714286,0.3557422969187676
513,Infrastructure & Blockchain,0.8448290085624183,-0.1781623418957515,-0.11149567522908482,-0.5229767503614537,0.5539463265616231,-0.3691305965152999,0.1929656632989013,-0.061438288822992196,0.45453407068395624,-0.21528444266914606,-0.051093634943749335,0.32602551063649465,-0.3666425748164879,0.14575276575276574,0.23312706644269246,0.13159696342305036,-0.4277186182887937,-0.4503746322327558,-0.380783988957902,-0.380783988957902,-0.1775555049239259
514,Infrastructure/Fund tracking system,0.7868341341806815,-0.03683413418068149,-0.12016746751401482,-0.7035008008473481,1.0464991991526518,-0.6201674675140149,0.15678700513622623,-0.4535008008473482,0.5226899751995661,-0.12016746751401482,-0.1468627450980392,0.6531372549019608,-0.3676470588235294,0.2223823916918546,0.30464288482191293,0.01576054664289961,-0.20882352941176469,-0.37499999999999994,-0.4208333333333333,-0.9157608695652174,0.3934640522875817
515,Innovatio Crowdfunding Launchpad,0.8789482496016975,-0.1646625353159832,-0.23609110674455464,-0.7718053924588403,1.1567660361125882,-0.057519678173126074,-0.20037682103026894,-0.05751967817312607,-0.574035464801015,0.1210517503983025,-0.0662434309857366,-0.4773646395743919,-0.24507094676161845,-0.1412718133325298,-0.15582421871737395,0.028601092102236287,-0.37669746178899494,-0.4973558897243108,-0.5688888888888889,-0.17714285714285713,-0.11869011893600222
516,Insight Sharing Workshops - TCS,1.0206214064573198,-0.25139063722655053,-0.5590829449188581,-0.4052367910727043,1.9793785935426804,-0.4052367910727043,-0.02062140645731975,-0.4052367910727043,0.9116914309583483,,-0.4013157894736842,0.5530579922027291,-0.6111111111111112,0.1672514619883041,-0.11426974298491324,0.058346949891067534,-0.595343137254902,-0.48245614035087714,-0.8185672514619883,-0.9634502923976608,-0.10410848549946293
517,Integration in Trustee Wallet,1.021133690206966,-0.3961336902069661,-0.021133690206966094,-0.8961336902069661,1.728866309793034,-0.3961336902069661,-0.13237789703306949,-0.021133690206966094,1.103866309793034,-0.021133690206966094,-0.13404289869807112,0.723099958444786,-0.5220750727216245,0.5123399418227004,0.75,-0.3854371416871417,-0.6104380242311277,-0.5220750727216245,-0.39724952224952226,-0.5220750727216245,0.20114942528735633
518,Interaction with blockchain,1.028344697528134,-0.32834469752813406,-0.5283446975281341,-0.628344697528134,-0.028344697528134045,-0.628344697528134,-0.12355760042808545,-0.12834469752813404,1.23933922496874,0.5716553024718659,0.0712092731829574,1.0525899614231657,-0.34880952380952385,0.35891604010025063,0.2686382623224729,-0.07739661654135337,-1.0857142857142856,-0.5526870689796386,-0.8749092912018609,-0.3565476190476191,0.28125
519,Interoperability within Atala Prism,0.8176763300481882,0.1823236699518118,-0.3176763300481882,-0.5676763300481882,1.6823236699518118,-0.5676763300481882,0.08095678110322892,0.1823236699518118,0.06551276565921348,-0.1926763300481882,0.4940841942306421,0.20836990851635634,-0.28129973291263616,0.19565217391304346,0.2947931276297335,0.0035148932690823864,-0.26035252145184234,-0.36314871272795535,-0.36314871272795535,0.05203360042069719,-0.10520687237026649
520,Interoperable platform,0.9233490996853206,-0.35192052825674924,0.07665090031467936,-0.6376348139710349,0.07665090031467936,0.29093661460039366,0.07665090031467936,-0.35192052825674924,-0.1782507173096418,-0.35192052825674924,0.11100595866757199,-0.013994041332428,-0.5349794529142355,-0.06477833760442454,-0.01854371791442726,0.12713744588744585,-0.7521054215480498,-0.29250541125541124,-0.5483405483405484,-0.7912870945479641,-0.10148945257640907
521,Introducing 100 Cardano Defi in JP,0.5660133948177426,-0.2802991091034569,-0.2802991091034569,-0.2802991091034569,2.1482723194679716,-0.42315625196059975,0.35985305958132047,-0.13744196624631408,0.14827231946797165,-0.12121212121212122,0.5034145805884936,0.6417343727126336,-0.39850955204216076,0.1875,0.3142361111111111,0.09091458058849364,-0.27420033670033667,-0.4521409749670619,-0.4521409749670619,-0.4063460693895477,-0.08016304347826086
522,Introductory Blockchain MOOC PT-BR,1.0968609895748933,0.1758662831523794,-0.369588262302166,-0.46259531590413944,0.8707380174291939,0.20407135076252725,0.5374046840958606,-0.46259531590413944,-0.1528215452847806,0.03740468409586057,-0.33619872191300765,-0.031746031746031744,0.07763938908896893,0.28141593337671766,0.2352298495155638,0.41785714285714287,-0.6287693107546048,-0.10714285714285714,-0.6333333333333333,-0.493454957740672,0.3666666666666667
523,JP-Regional Revitalization Project,0.6552546314968675,-0.22668320292543892,-0.36954034578258177,-0.5123974886397246,1.773316797074561,-0.36954034578258177,0.25458388230127366,0.20188822564598968,0.3397029299203213,-0.11428571428571428,0.39097684923771886,-0.009023150762281173,-0.1448016657255788,0.211421277997365,0.5796583850931677,0.10519833427442124,-0.5493722943722943,-0.31806888763410507,-0.31806888763410507,-0.47748917748917746,-0.3579545454545454
524,Jakazi Handyman DApp,0.8297645823961614,-0.16309791572949467,-0.27420902684060583,-0.49643124906282804,0.39245763982606086,-0.6075423601739391,0.08574561403508771,-0.1630979157294947,0.7915148448043186,-0.05198680461838357,0.015312640575798443,0.6855407750144592,-0.5506072874493927,0.24969635627530362,0.4760169654906497,0.03292847503373819,-0.4285470085470086,-0.7142450142450142,-0.5996581196581197,-0.938034188034188,0.02307692307692305
525,Japanese Ambassadors & Catalyst,0.730396450411952,-0.230396450411952,-0.430396450411952,-0.530396450411952,1.469603549588048,-0.530396450411952,0.269603549588048,0.06960354958804801,0.3551150550978311,-0.030396450411951985,0.07228833544623019,0.23895500211289686,-0.4406129037966345,0.5,0.3733306874223683,0.022229873503218155,-0.43597621016975857,-0.4493218134522482,-0.42397357979405664,-0.3873091873264113,0.051203277009728654
526,Japanese Cardano Crash Course Video,0.8916429249762583,-0.11386514719848059,-0.558309591642925,-0.33608736942070283,1.663912630579297,-0.44719848053181394,0.10835707502374163,-0.11386514719848059,0.7048717948717949,,-0.05641025641025649,0.1935897435897435,-0.3194444444444444,0.11271367521367515,0.6166666666666666,0.3507122507122507,-0.42777777777777787,-0.3194444444444444,-0.7564957264957266,-0.5719373219373219,-0.16666666666666674
527,Japanese FUD / SCAM Buster 100,0.8328179782513306,-0.02031797825133067,-0.14531797825133064,-0.33281797825133064,1.0421820217486693,-0.39531797825133064,0.16718202174866936,-0.14531797825133064,0.6672085895083607,0.04218202174866934,-0.08111378843072206,0.33555287823594454,-0.3028748548748549,0.009826210650009281,0.32271062271062273,0.3476042876042876,-0.35682605682605684,-0.4696171504295074,-0.310366726888466,-0.3999286211071108,0.08687423687423684
528,Japanese Voter Survey - AIM,0.8078610512153609,-0.5578610512153609,-0.6411943845486943,-0.6411943845486943,2.192138948784639,-0.5578610512153609,0.19213894878463908,0.025472282117972422,1.0981857861606146,0.19213894878463908,0.011309478602711698,0.21573124731019466,-0.6383538629915441,0.32712215320910976,0.11684878460240777,0.048866328462056886,-0.6006441223832528,-0.6614461682784665,-0.6341169757318825,-0.6042466879059348,-0.08376274825550183
529,KONMA DAO,0.9776657982540335,0.14733420174596643,-0.3526657982540336,-0.6026657982540335,1.3973342017459665,-0.4776657982540336,-0.22766579825403357,0.02233420174596641,0.14733420174596643,0.27233420174596645,-0.10434532787473969,0.33659711747947035,-0.2617845117845118,-0.3201043237807944,0.16666666666666674,,-0.47518453768453767,-0.4621212121212121,-0.4621212121212121,-0.5176767676767676,-0.2929864253393666
530,KONMAHOOD - Defining Communities.,0.6076258905051475,-0.30762589050514744,0.46560086240168796,-0.5076258905051475,1.0923741094948525,-0.30762589050514744,-0.007625890505147448,-0.2076258905051475,0.2493060207069495,,0.26284567708716317,0.348120848120848,-0.33828895668789516,0.014787514787514796,0.4767267267267267,0.2572117572117572,-0.4096392007382719,-0.5232732732732732,-0.5276885276885277,-0.32432432432432434,-0.04287574287574286
531,KYC Verified Credential Issuer,0.8996861859765085,0.10031381402349147,-0.39968618597650857,-0.5663528526431753,1.1003138140234914,-0.7330195193098419,-0.05184564539403247,-0.06635285264317521,0.2669804806901581,0.10031381402349145,0.2918051482567612,0.2669804806901581,-0.5506951232757684,-0.03942652329749108,-0.03942652329749108,0.17929292929292928,-0.657401200949588,-0.3421717171717171,-0.3421717171717171,-0.1388888888888889,0.2787698412698413
532,Konma Labz,1.006328288891314,-0.14918543174845697,-0.29204257460559985,0.2793859968229716,0.9936717111086858,-0.7206140031770284,-0.006328288891314125,-0.14918543174845697,0.27938599682297155,0.13652885396582873,0.03428366296013352,0.6956858500976147,-0.48931277056277056,0.2580213903743315,-0.2367424242424242,0.5535714285714286,-0.48931277056277056,-0.7916666666666667,-0.5208333333333334,-0.6428571428571428,-0.46590909090909083
533,Konma Upskill,0.8408088773574603,-0.3023473388959219,-0.14850118504976803,-0.4561934927420757,1.697652661104078,-0.5331165696651526,0.0053449687963858135,-0.14850118504976806,0.658165991902834,,0.05073999100314891,0.07681933198380567,-0.25426328057907005,0.23969145074297663,0.1945310391363023,0.35050251863719356,-0.4578295576603847,-0.49987731566678933,-0.8221090751353909,-0.80731658692185,-0.2015294117647059
534,Konma WEB3 payment Solution,0.9946871231623553,-0.27246490094013315,-0.27246490094013315,-0.5502426787179109,1.6719795435043112,0.11642398794875576,-0.0502426787179109,-0.3280204564956887,0.28524285945822325,,-0.14197215832247984,0.03153546033798136,-0.46043666859456334,-0.05272710622710618,0.4590384520879877,0.27333888751181984,-0.40917480667480666,-0.5209468267738944,-0.5586972238288027,-0.5237863657013174,0.6067670658006793
535,Konma Xperience Centre,0.7750605111836893,-0.22960596572914388,-0.3205150566382348,-0.4114241475473257,1.861303125179947,-0.4114241475473257,0.0661834376979417,-0.3205150566382348,0.13403039790721974,-0.1875,0.08341465472304083,-0.05722627099518813,-0.4063683877961419,0.02535851297040555,0.0714285714285714,0.12948411023101428,-0.43523210199411566,-0.3959180312441182,-0.3959180312441182,-0.12481472332015808,
536,Konmaswap a DEX for Cardano,1.101983775966527,-0.1019837759665269,0.1837305097477588,-0.8162694902522413,1.6123019383191874,0.1837305097477588,-0.24643205235310492,-0.5305552045379555,-0.24428104575163392,0.2976855947057186,0.05575980392156865,-0.2737429767228528,-0.23529411764705882,-0.24464807852965736,0.2115009746588695,-0.23529411764705882,-0.7313596491228069,-0.3281733746130031,-0.23529411764705882,-0.23529411764705882,-0.25388839746424885
537,LATAM Community DID,1.0515352133600766,-0.16264632447118788,-0.6070907689156324,-0.49597965780452125,1.0595758977510343,-0.6070907689156324,0.5731204459455234,-0.16264632447118788,0.05957589775103436,-0.16264632447118788,0.9743419437250141,0.36339893434584974,-0.18036572322942482,0.28307499979024564,0.1324962733631465,0.13584315556074222,-0.5715816888859251,-0.36433033804022247,-0.204390243902439,-0.204390243902439,0.04974166645691232
538,LATAM Industry Presentation Kit,0.8619897959183673,-0.5762755102040816,-0.4334183673469388,-0.4334183673469388,2.1380102040816324,-0.5762755102040816,0.13801020408163261,-0.29056122448979593,0.4803571428571428,0.28086734693877546,0.27380952380952384,-0.0595238095238095,-0.3767857142857143,0.22380952380952376,0.5272321428571428,0.43154761904761907,-0.6636904761904763,-0.6267857142857143,-0.6267857142857143,-0.7607142857142857,-0.6383928571428572
539,LATAM Town Hall by Catalyst Swarm,1.0492664336257014,-0.049266433625701364,-0.6492664336257014,-0.7825997669590347,1.9507335663742988,-0.515933100292368,-0.04926643362570135,-0.31593310029236804,0.43002129680411355,-0.18259976695903468,-0.08506656316534268,0.35937788127910175,-0.051282051282051266,-0.044190002249212795,-0.24040248647657114,-0.018143079270081536,-0.324465811965812,-0.7386594202898551,-0.6130434782608695,-0.5499999999999999,-0.267948717948718
540,Landano: Cardano land registry Dapp,0.641217235156295,-0.09576268970174957,-0.3684899624290223,-0.45939905333811326,1.8133282193891596,-0.641217235156295,0.08605549211643225,-0.0048535987926586754,0.09645130166009432,-0.0048535987926586754,0.21241732075138903,-0.21834136953132077,-0.48100681801956163,-0.023033126293995825,0.23318458417849897,0.18734513462223135,-0.3223913043478261,-0.6870136360391234,-0.612208181623474,-0.2965102270293425,-0.1128935532233883
541,Latam Community DID Research,0.8436498142380495,-0.17698314757138292,0.32301685242861705,-0.596995161701044,0.6030048382989559,-0.3969951617010441,0.2030048382989559,0.003004838298955903,0.2030048382989559,0.4030048382989559,0.4582084582084581,0.09199134199134196,0.026191945309592318,0.9230769230769229,0.9230769230769229,0.493025493025493,-0.4447676506500037,-0.6414141414141414,-0.6414141414141414,-0.7149321266968327,0.4059829059829059
