,Assessor,weighted av. score,VJ deviation,NU deviation,DF deviation,GT deviation,JR deviation,OA deviation,AV deviation,CJ deviation,DT deviation,JO deviation,JH deviation,SU deviation,GDD deviation,PP deviation,OU deviation,MiM deviation,AR deviation,VP deviation,LdB deviation,EM deviation
241,z_assessor_689,0.34060606060606063,-0.34060606060606063,-0.34060606060606063,-0.34060606060606063,2.159393939393939,-0.09060606060606062,0.6593939393939394,-0.34060606060606063,-0.34060606060606063,-0.37080808080808086,,-0.24621212121212122,-0.27080808080808083,-0.55,-0.37333333333333335,-0.09060606060606062,-0.34060606060606063,,,-0.3474747474747475,-0.34060606060606063
242,z_assessor_69,0.5331004452471844,-0.5331004452471844,-0.5331004452471844,-0.5331004452471844,2.404399554752816,-0.5018504452471844,0.46689955475281564,0.46689955475281564,1.8418995547528156,-0.21565476190476193,,,-0.5331004452471844,0.375157279314888,0.46187048242232187,0.5086348267117498,,-0.5331004452471844,-0.5331004452471844,-0.5331004452471844,-0.46337445494734497
243,z_assessor_690,0.6274509803921569,-0.1274509803921568,-0.6274509803921569,-0.6274509803921569,2.3725490196078436,-0.6274509803921569,-0.1274509803921568,-0.1274509803921568,-0.6274509803921569,-0.1274509803921568,,,,0.33333333333333337,-0.1274509803921568,0.3725490196078432,-0.6274509803921569,,,,-0.6666666666666666
244,z_assessor_691,0.6957587165920499,-0.14020316103649436,-0.2513142721476055,-0.6957587165920499,2.082019061185728,-0.4735364943698277,0.30424128340795004,0.08201906118572785,-0.4735364943698277,-0.4467910561660562,,,-0.5,0.4652777777777778,0.18664965986394558,0.30424128340795004,-0.5891203703703703,,,,-0.38472222222222224
245,z_assessor_692,1.092350113122172,-0.09235011312217196,0.15764988687782805,-1.092350113122172,1.157649886877828,-0.34235011312217195,-0.09235011312217196,-0.09235011312217196,0.532649886877828,-0.21735011312217195,,,,-0.1958333333333333,-0.40809766214177984,-0.23643790849673207,,,-0.3076923076923077,-0.11764705882352944,-0.2958333333333334
246,z_assessor_693,0.7384472317869826,-0.7132371477533691,-0.7384472317869826,-0.16701866035841112,1.471636801826463,-0.3182791645600918,0.24474604552394183,0.2615527682130175,1.5808804993054546,1.245389756954854,,,-0.7384472317869826,0.6861038390192157,0.7946741435808773,0.925465506178548,-0.1927718455803374,-0.6628169796861423,-0.7384472317869826,-0.7384472317869826,0.5081759657611051
247,z_assessor_694,0.875,0.125,-0.875,-0.875,2.125,-0.875,0.125,0.125,-0.875,0.125,,,,,0.125,0.125,-0.875,,,,-0.875
248,z_assessor_695,0.8998612217172055,0.06565601966210485,0.10013877828279451,-0.8998612217172055,1.0656560196621048,-0.5550336355103089,0.0311732610414152,0.06565601966210485,0.34151808862762206,0.037276947816163496,,,-0.3907563025210084,0.6004551820728291,0.02547982155825294,0.1680419389978213,-0.6360277444311058,,0.2013888888888889,-0.47269984917043734,-0.01025641025641022
249,z_assessor_696,0.8859838935574229,0.11401610644257702,0.014016106442577014,-0.8859838935574229,0.914016106442577,-0.28598389355742293,0.014016106442577026,0.11401610644257702,-0.185983893557423,0.07358630952380951,,,-0.375,-0.125,0.07589285714285715,0.10675770308123249,-0.625,,,-0.35766806722689076,-0.4598214285714286
250,z_assessor_697,0.9548545091333488,-0.020071900437696636,-0.06355016130726185,-0.9113762482637836,1.28427592564926,-0.7157240743507401,-0.020071900437696633,0.0293404157761743,0.17558027347534685,-0.0013956223515046995,,,-0.4735920684063099,-0.08072543616160444,-0.0401785714285714,0.0699513138588769,-0.49144921126345276,,-0.31113445378151255,-0.37375988992088066,0.09692590497737558
251,z_assessor_698,0.4028931690618655,-0.4028931690618655,-0.4028931690618655,-0.2927236775364418,1.1140559834805073,-0.21645249109576378,0.3555125614278933,0.5971068309381345,1.0371693737209213,0.6586193149211642,,,-0.4028931690618655,0.41653450573073,0.37262329174093883,0.8626952022326271,-0.13882821709659524,-0.4028931690618655,-0.4028931690618655,-0.4028931690618655,0.5263350718693969
252,z_assessor_699,1.4226331586146166,0.6425842326897314,-0.29219837600592075,-1.0748070716580946,1.0773668413853836,-0.18350272383200772,-0.4878505499189642,-0.944372289049399,0.9406245660657425,0.06194995092053918,,,0.13584558823529413,-0.4130334486735871,-0.06474395702336878,-0.07976190476190473,-0.5331232492997199,,-0.2666666666666668,-0.8830882352941177,0.41110837393118604
253,z_assessor_70,0.8153846153846154,0.18461538461538457,-0.8153846153846154,-0.8153846153846154,1.1846153846153846,-0.31538461538461543,0.18461538461538457,-0.31538461538461543,0.6846153846153846,,,,,-0.31538461538461543,0.6,0.6,-0.4,,,,
254,z_assessor_700,0.5712837104029522,-0.5712837104029522,0.21132498524922166,-0.5712837104029522,1.6895858548144391,-0.4843271886638218,0.38523802872748253,-0.04954457996816965,-0.4725645022575128,0.09420454870726214,,,-0.4233000980712651,0.33327569725596046,0.22628975771390633,0.46190517402759973,-0.37965214213068904,-0.5712837104029522,-0.26013630089717044,-0.5263157894736842,-0.1919730993083732
255,z_assessor_701,0.5120607275417206,0.04508212960113658,-0.35491787039886347,-0.5049178703988635,1.2593678438868507,-0.4977750132560063,0.40222498674399376,0.12365355817256514,-0.04639491188986626,-0.16416658957097954,,0.056870315693845076,-0.21909828246953864,0.2275283229910108,0.24761056041623813,0.4301755538192069,-0.3915594892679573,,-0.3407801627778638,-0.28106708500380423,-0.05526858218869423
256,z_assessor_702,0.7142857142857143,0.2857142857142857,-0.7142857142857143,-0.7142857142857143,2.2857142857142856,-0.7142857142857143,0.2857142857142857,0.2857142857142857,-0.7142857142857143,-0.7142857142857143,,,,,0.2857142857142857,0.2857142857142857,,,,,
257,z_assessor_703,0.5263157894736842,-0.5263157894736842,-0.5263157894736842,-0.5263157894736842,2.473684210526316,-0.5263157894736842,0.4736842105263158,-0.5263157894736842,-0.5263157894736842,-0.5263157894736842,,,,,0.4736842105263158,0.4736842105263158,-0.5263157894736842,,,,-0.5263157894736842
258,z_assessor_704,0.22987616099071206,-0.22987616099071206,-0.22987616099071206,-0.22987616099071206,0.770123839009288,-0.22987616099071206,0.770123839009288,0.10345717234262126,-0.22987616099071206,-0.22987616099071206,,,,0.75,,0.770123839009288,-0.22987616099071206,-0.22987616099071206,,,
259,z_assessor_705,0.2222222222222222,-0.2222222222222222,0.7777777777777778,-0.2222222222222222,0.7777777777777778,-0.2222222222222222,0.7777777777777778,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,,,,0.7777777777777778,,,-0.2222222222222222,,,-0.2222222222222222,
260,z_assessor_706,0.8103541950968421,-0.060354195096842145,0.10631247156982453,-0.8103541950968421,0.6063124715698245,-0.1436875284301755,0.022979138236491187,-0.060354195096842145,-0.2451278659611993,-0.11787240537240537,,,-0.15501089324618736,0.05882352941176472,0.1181804986952046,0.15387693538954045,-0.5,,0.11111111111111116,-0.8888888888888888,0.0037037037037037277
261,z_assessor_707,0.588235294117647,0.41176470588235303,-0.588235294117647,-0.588235294117647,2.4117647058823533,-0.588235294117647,0.41176470588235303,-0.588235294117647,0.41176470588235303,-0.588235294117647,,,,,0.41176470588235303,0.41176470588235303,-0.588235294117647,,,,-0.588235294117647
262,z_assessor_708,1.3616300366300365,-0.0759157509157509,-0.5044871794871795,-1.2187728937728937,1.3526556776556777,-0.933058608058608,-0.3616300366300366,-0.3616300366300366,0.14476495726495728,-0.4458333333333333,,,,,-0.2341666666666667,-0.17708333333333337,-0.9375,,,,0.78125
263,z_assessor_709,0.38247295760854116,-0.38247295760854116,-0.29247295760854114,-0.21247295760854112,1.2475270423914588,-0.36247295760854115,0.43752704239145884,0.43752704239145884,1.1072556865724568,0.17238624253720872,,-0.3181818181818182,-0.38247295760854116,0.4826963989879591,0.050878879574531743,0.6688500457966862,-0.11610164272120793,-0.3797706642510516,-0.38247295760854116,-0.38247295760854116,0.018577741727264525
264,z_assessor_710,0.8917953078667364,0.06058564451421596,-0.034652450723879284,-0.8917953078667364,0.2986808826094541,-0.6060810221524507,0.10820469213326357,0.012966596895168339,,0.32810701203558346,,0.1875,-0.1589336589336589,-0.05445665445665441,0.17746680402930404,0.6897893772893773,-0.3991071428571428,,-0.18543956043956045,-0.1858974358974359,0.05288461538461538
265,z_assessor_712,1.159722222222222,0.5069444444444445,-0.15972222222222218,-0.8263888888888888,1.1736111111111112,-0.8263888888888888,-0.15972222222222218,-0.15972222222222218,,-0.4930555555555555,,,,,1.3333333333333335,0.09375,-0.40625,,,,
266,z_assessor_713,1.2186813186813188,-0.2186813186813187,0.44798534798534795,-1.2186813186813188,1.7813186813186812,-0.2186813186813187,-0.2186813186813187,-0.2186813186813187,,,,,,-0.0714285714285714,-0.2923076923076924,-0.0714285714285714,-0.0714285714285714,,,-0.2923076923076924,
267,z_assessor_714,1.2636881290737798,-0.0028185638563886133,-0.04629682472595384,-0.9593403029868234,1.018920566578394,-0.22020986820421468,-0.35064465081291035,-0.981079433421606,,0.32714545516403104,,,-0.343013483227299,0.12328296703296704,0.14184410006021253,0.1206923558897243,-0.5836144040596188,,0.24523809523809528,-0.38367346938775515,
268,z_assessor_715,0.27343527334697715,-0.27343527334697715,-0.08295908287078668,-0.27343527334697715,2.440850440938737,-0.22581622572792953,0.6789456790339752,0.2979932980815943,-0.3076923076923077,,,-0.16675154910449028,-0.1483156382154677,-0.07136675824175825,0.12373981270116535,0.2781103542900218,-0.27343527334697715,-0.27343527334697715,-0.22581622572792953,-0.15263973451952992,-0.27343527334697715
269,z_assessor_716,0.668246419321117,0.04603929496459735,0.4031821521074545,-0.668246419321117,0.8317535806788829,-0.23967499074968837,0.26032500925031166,-0.09681784789254551,0.15384615384615385,-0.13503460542274132,,,-0.2648468998583415,0.07838742520419541,0.06972049689440994,0.3746381631335865,-0.38569921529017637,,-0.0625,-0.6000000000000001,-0.19832904271548435
270,z_assessor_717,0.93001551002577,0.02347286206725331,-0.046294579793211804,-0.93001551002577,1.8374263504393462,-0.7672248123513513,0.04672867602074168,0.04672867602074168,,-0.13550420168067226,,,0.3113912231559291,0.08093729799612154,0.10718210361067503,0.021923621987560597,-0.2629088558500323,,-1.1666666666666665,-0.2428046218487395,-0.22598712561947856
271,z_assessor_718,0.6000000000000001,0.3999999999999999,-0.6000000000000001,-0.6000000000000001,2.4,-0.6000000000000001,0.3999999999999999,0.3999999999999999,,,,,,,0.3999999999999999,0.3999999999999999,-0.6000000000000001,,,-0.6000000000000001,0.3999999999999999
272,z_assessor_719,0.3759512816745359,-0.33891424463749886,-0.005580911304165524,-0.3759512816745359,1.512937607214353,-0.33891424463749886,0.3277524220291678,-0.26484017056342474,-0.21426767676767677,-0.31376518218623484,,-0.027777777777777776,-0.15542072306778187,-0.015816909867712,0.6190476190476191,0.5015281713470567,-0.3279799141060751,,-0.3018772076004618,-0.12152477152477152,-0.31104697771364437
273,z_assessor_720,0.40682283666154634,-0.40682283666154634,-0.15682283666154634,-0.40682283666154634,2.0931771633384537,-0.15682283666154637,0.3431771633384536,-0.40682283666154634,,-0.4026455026455027,,0.24746543778801838,0.24746543778801838,-0.08571428571428572,0.09603174603174604,0.09317716333845365,-0.40682283666154634,,,-0.30168970814132107,-0.403968253968254
274,z_assessor_721,0.8164085168146373,0.04566044870260409,-0.16123610302153385,-0.7819257581939476,1.562901828012949,-0.47158093060774076,0.14910872456467306,-0.29916713750429247,-0.32,-0.05067403655706254,,,-0.4300961374516362,0.009858391517141987,-0.08687201879243402,0.25504191952057387,-0.3594127611518916,,0.09333333333333332,-0.4525536368393511,-0.24964861154758855
275,z_assessor_722,0.4853801169590643,-0.4853801169590643,0.5146198830409356,-0.4853801169590643,1.5146198830409356,-0.4853801169590643,0.5146198830409356,-0.4853801169590643,,-0.4853801169590643,,,-0.4444444444444444,0.4736842105263158,-0.5263157894736842,0.0146198830409357,0.0146198830409357,,,,-0.5263157894736842
276,z_assessor_723,1.3616071428571428,-0.3616071428571428,0.6383928571428572,-1.3616071428571428,1.6383928571428572,-0.3616071428571428,-0.3616071428571428,-0.8616071428571428,,0.0625,,,,0.0625,-0.3616071428571428,0.6383928571428572,,,,-0.7857142857142856,0.0625
277,z_assessor_724,0.9375,0.0625,0.0625,-0.9375,2.0625,-0.9375,0.0625,0.0625,,0.0625,,,,,0.0625,0.0625,,,,,0.0625
278,z_assessor_725,0.5276702786377709,-0.5276702786377709,-0.45074720171469396,-0.5276702786377709,2.0107912598237676,-0.5276702786377709,0.31848356751607526,-0.2199779709454632,,0.4722168472652219,,,-0.12840557275541795,0.4583333333333333,-0.2986479679591135,0.4954635362917097,-0.41578947368421054,,-0.5276702786377709,-0.5263157894736842,-0.364078087375301
279,z_assessor_726,1.3418124615655325,0.1098004416602739,0.04528431262801583,-1.0514898809203712,0.3033488287570481,-0.8901995583397262,-0.2772963325332745,-0.696651171242952,0.9620098039215685,-0.24709664314443724,,,,-0.35169067627050815,0.5623487451660827,0.5362243844906385,-0.9868464052287583,,-0.4703216374269006,-1.0766544117647059,0.035104489164086664
280,z_assessor_727,0.7345514367617038,0.20592475371448665,-0.11550381771408476,-0.7345514367617038,1.5630676108573436,-0.7345514367617038,0.22973427752401046,-0.579789531999799,-0.4666666666666667,-0.3328387945177606,,,-0.3643406038294121,0.15738725290512512,0.12586213859279155,0.28049968752968646,-0.6274085796188467,,-0.35280045032367013,-0.2941695094965886,-0.2140554462816126
281,z_assessor_728,0.6738399944904858,0.19572522290081854,0.021812179422557663,-0.6738399944904858,1.282681744639949,-0.6738399944904858,0.23920348377038375,-0.5434052118817901,,,,,-0.27092217723796674,-0.08558029689608639,0.4246323529411765,0.20777635569624733,-0.5080147767609068,,0.2777777777777778,-0.0781016644174539,0.030373675568960163
282,z_assessor_729,1.1011904761904763,-0.1011904761904762,-0.43452380952380953,-1.1011904761904763,1.8988095238095237,-0.7678571428571429,-0.1011904761904762,-0.7678571428571429,,-0.1517857142857143,,,,-0.1517857142857143,-0.1011904761904762,0.0,,,,0.0,
283,z_assessor_73,1.413443094629156,-0.41344309462915596,-0.41344309462915596,,,,,,,,-0.41344309462915596,,-0.6630434782608696,-0.41344309462915596,0.08655690537084401,,-0.538443094629156,,,-0.43695652173913047,-0.4973913043478262
284,z_assessor_730,0.23752860411899313,-0.23752860411899313,-0.23752860411899313,-0.23752860411899313,2.2624713958810068,0.012471395881006889,0.2624713958810069,-0.23752860411899313,,-0.17505720823798626,,,-0.17681159420289855,-0.26666666666666666,-0.2649122807017544,0.2624713958810069,-0.23752860411899313,,,-0.23752860411899313,-0.20559369438087974
285,z_assessor_731,0.6201923076923077,0.3798076923076923,-0.6201923076923077,-0.6201923076923077,2.3798076923076925,-0.6201923076923077,0.3798076923076923,-0.6201923076923077,-0.625,-0.6153846153846154,,,,,0.3798076923076923,0.3846153846153846,-0.6201923076923077,,,0.375,-0.6201923076923077
286,z_assessor_732,1.1410400092460635,0.007108138902084554,-0.47437334257939695,-1.0669659351719896,1.1182192500131958,-0.6965955648016191,-0.17807704628310064,-0.622521490727545,-0.21052631578947367,,,,-0.3790849673202614,-0.2039327408595017,-0.3157520970601466,-0.08362596988112984,-0.817156862745098,,-1.1111111111111112,-0.2416130194767966,-0.3790849673202614
287,z_assessor_733,0.7491372662425294,0.2508627337574706,-0.021864538969802127,-0.6582281753334385,0.7963172792120161,-0.6582281753334385,0.15995364284837968,-0.5673190844243475,,,,,-0.1380952380952381,0.21486006683375106,0.26305346700083543,0.29338249469828415,-0.5285548272390377,,0.19047619047619047,0.1564407814407814,-0.16150793650793652
288,z_assessor_734,0.12121212121212122,-0.12121212121212122,-0.12121212121212122,-0.12121212121212122,2.878787878787879,-0.12121212121212122,-0.12121212121212122,-0.12121212121212122,,,,-0.12121212121212122,-0.12121212121212122,,-0.12121212121212122,-0.12121212121212122,-0.12121212121212122,,,-0.12121212121212122,-0.12121212121212122
289,z_assessor_735,0.6875,0.3125,-0.6875,-0.6875,2.3125,-0.6875,0.3125,-0.6875,,-0.6875,,,,-0.6875,,0.3125,-0.6875,,,,
290,z_assessor_736,0.7083333333333334,0.29166666666666663,-0.7083333333333334,-0.7083333333333334,2.2916666666666665,-0.7083333333333334,0.29166666666666663,-0.7083333333333334,,-0.20833333333333337,,,,,0.29166666666666663,-0.20833333333333337,-0.6666666666666667,,,,-0.75
291,z_assessor_737,1.0353407622530608,-0.0698235208737504,-0.9663752450116815,-0.6215476588047849,1.171555789471077,-0.20775455535650902,-0.10430627949444006,-1.0353407622530608,0.1428571428571428,-0.015133899563724093,,,-0.08748249299719886,-0.1323218674934361,-0.06494524710468981,0.8402777777777778,-0.39285714285714296,,,,0.9072746186868809
292,z_assessor_739,1.448803386682893,0.5834546778332357,-0.41654532216676426,-0.8681582253925707,1.3576482262203327,-0.06170661248934492,-0.3197711286183772,-0.6746098382957966,0.18125000000000013,-0.01349148256587697,,,-0.875,-0.20505009696186163,0.2657723210741787,-0.47857142857142865,-0.4488033866828933,,-0.6333333333333333,,
293,z_assessor_740,0.9468650793650794,0.05313492063492062,0.05313492063492062,-0.9468650793650794,1.3864682539682538,-0.8801984126984127,0.05313492063492062,-0.013531746031746051,0.0,-0.1468650793650794,,,,0.11944444444444442,0.006377551020408141,0.07247023809523809,-0.2227891156462585,,2.1333333333333333,,
294,z_assessor_741,0.37122507122507126,-0.37122507122507126,-0.03789173789173791,-0.37122507122507126,2.628774928774929,-0.37122507122507126,0.6287749287749288,-0.37122507122507126,,-0.33461538461538465,,,0.7307692307692307,-0.33461538461538465,-0.35683760683760685,0.29544159544159543,-0.37122507122507126,,,-0.4444444444444444,-0.35683760683760685
295,z_assessor_742,0.5625,0.4375,-0.5625,-0.5625,2.4375,-0.5625,0.4375,-0.5625,,0.4375,,,,0.4375,0.4375,-0.5625,,,,,
296,z_assessor_743,0.9225832255979315,0.02741677440206853,-0.022583225597931484,-0.9225832255979315,1.7774167744020684,-0.4725832255979315,0.02741677440206853,-0.8725832255979314,,0.034282414889032546,,,-0.0755952380952381,0.07567721800258566,-0.04925455389256294,0.24851940776310524,-0.3420006464124111,,0.15000000000000002,0.15000000000000002,-0.3409173669467787
297,z_assessor_744,0.23273062278805928,-0.23273062278805928,-0.23273062278805928,-0.23273062278805928,1.9114135213560848,-0.19669458675202323,0.6951973051398687,-0.23273062278805928,-0.23172544781740184,-0.14707277760549758,,,-0.23273062278805928,0.6321342420768056,0.07148271714096978,0.7036321495416841,-0.2135387876582454,-0.23273062278805928,-0.23755669906165697,-0.23273062278805928,-0.19978500529194923
298,z_assessor_745,0.8256921983275138,0.15706642236214138,0.01913538787938275,-0.8256921983275138,1.484652629258693,-0.6877611638447552,0.15706642236214138,-0.5498301293619965,0.15384615384615374,-0.18259873760570355,,,-0.2101382152051104,0.13982504305179655,0.1568692708989271,0.21132010834023215,-0.11572819220771113,,-0.1331845238095238,-0.046474358974358976,0.06990562756816628
299,z_assessor_746,0.5294117647058824,0.47058823529411764,-0.5294117647058824,-0.5294117647058824,2.4705882352941178,-0.5294117647058824,0.47058823529411764,-0.5294117647058824,,-0.5294117647058824,,,-0.5294117647058824,0.47058823529411764,0.47058823529411764,-0.5294117647058824,-0.5294117647058824,,,,-0.5294117647058824
300,z_assessor_747,1.05875,-0.058750000000000024,-0.5587500000000001,-0.9583333333333334,2.0416666666666665,-0.9583333333333334,0.041666666666666664,-0.625,,-0.4375,-0.3600000000000001,,,-0.058750000000000024,0.44125,-0.6875,-0.7450000000000001,,1.8125,-0.3600000000000001,
301,z_assessor_748,0.3968865353968136,-0.3968865353968136,-0.3968865353968136,-0.31117224968252793,1.4602563217460434,-0.3778389163491946,0.5173991788889006,0.3364467979365197,-0.2676224074679452,-0.06697130243262966,,,-0.3968865353968136,0.48882775031747205,0.37413871006492266,0.6320501282430546,-0.2642490718162162,-0.3778389163491946,-0.3968865353968136,-0.3968865353968136,-0.05087989361071508
302,z_assessor_749,0.75,0.25,-0.75,-0.75,2.25,-0.75,0.25,0.25,,-0.75,,,,0.25,0.25,0.25,-0.75,,,,
303,z_assessor_750,0.5797418268006503,-0.07974182680065035,0.08692483986601629,-0.5797418268006503,1.0869248398660163,-0.24640849346731705,0.253591506532683,0.08692483986601633,-0.0769230769230771,0.08692483986601629,,-0.28787878787878785,0.06298276886512183,-0.07974182680065035,,0.08295136236312704,-0.280305576776165,,,-0.386096256684492,-0.28787878787878785
304,z_assessor_751,1.9972846156006263,0.39557252725651665,-0.8544274727434834,-1.0687131870291977,0.43128681297080235,-0.4972846156006262,-0.981311029935041,-0.9972846156006262,0.08482451226104476,-0.010356306265196166,,0.2404570676478066,1.0444125018428425,-0.7115703298863405,0.39680767043659576,-0.42105263157894735,,-0.8235294117647061,0.4726890756302521,-0.8000000000000003,0.6809250015795792
305,z_assessor_752,0.4444444444444444,-0.4444444444444444,-0.4444444444444444,-0.4444444444444444,2.5555555555555554,-0.4444444444444444,0.5555555555555556,0.5555555555555556,,,,,,-0.4444444444444444,-0.4444444444444444,0.5555555555555556,-0.4444444444444444,,,,
306,z_assessor_753,1.21875,-0.21875,-0.21875,-1.21875,1.78125,-0.71875,-0.21875,-0.21875,,-0.125,,,,-0.21875,-0.21875,-0.125,,,,-0.125,
307,z_assessor_754,0.08695652173913043,-0.08695652173913043,-0.08695652173913043,-0.08695652173913043,0.9130434782608696,-0.08695652173913043,-0.08695652173913043,-0.08695652173913043,,-0.08695652173913043,,,-0.08695652173913043,-0.08695652173913043,,0.9130434782608696,-0.08695652173913043,,,-0.08695652173913043,
308,z_assessor_755,0.37028099631884914,-0.37028099631884914,0.5463856703478176,-0.37028099631884914,0.6436078925700398,-0.21750321854107132,0.5394412259033731,-0.22356967461478508,0.6413043478260869,0.3213798429640535,,0.2583612040133779,0.19071748277330164,0.4630523370144842,0.7204161094435694,0.7265614277238991,-0.17830678379591422,-0.37066205591769275,-0.37577266850532903,0.2931952965512748,0.44638476306302394
309,z_assessor_756,0.5476280238082442,-0.11905659523681562,-0.2619137380939585,-0.5476280238082442,1.3095148333346127,-0.11905659523681564,0.4523719761917558,-0.2619137380939585,0.0,-0.30789655297664453,,0.1672268907563025,0.1382693158234954,-0.1190565952368156,0.041806020066889604,0.18887632222401368,-0.4722326944429516,,-0.37142857142857144,-0.4377540759893701,-0.3842683632157316
310,z_assessor_757,0.8546106067845198,0.00253225035833731,0.14538939321548017,-0.8546106067845198,0.14538939321548017,-0.8546106067845198,0.14538939321548017,-0.14032489249880556,-0.8850931677018634,0.47517651430694907,,,-0.8333333333333333,0.14538939321548017,0.14538939321548017,0.15914423740510694,-0.4471794871794872,,0.16666666666666674,-0.6032608695652174,0.1666666666666667
311,z_assessor_758,1.3950451281604532,0.024954871839546762,-0.23504512816045323,-0.7950451281604533,0.5849548718395468,-0.5750451281604533,-0.5150451281604532,-0.3950451281604533,1.1372549019607845,0.4781885341549207,,,0.150421949481547,-0.09504512816045324,0.7882660546940733,0.05397727272727271,-0.5808402148738283,0.14166666666666666,0.106060606060606,-0.4735743170872815,0.8543700319796224
312,z_assessor_759,0.5413703943115709,0.2586296056884292,0.2586296056884292,-0.5413703943115709,1.2586296056884292,-0.5413703943115709,0.0586296056884292,-0.1413703943115708,,-0.3413703943115708,,,0.5384615384615384,0.0586296056884292,-0.12815126050420167,0.5384615384615384,-0.4660633484162896,,0.5384615384615384,-0.46153846153846156,-0.47058823529411764
313,z_assessor_760,1.1803102010034785,0.6768326561393788,-0.1803102010034783,-0.8945959152891926,0.24826122756795027,-0.3231673438606211,-0.3231673438606211,-0.1803102010034783,,0.3911183704250932,,,-0.5,-0.3231673438606211,,,-0.5,,,,0.12448879551820728
314,z_assessor_761,0.7654091939806226,0.0917336631622346,-0.19398062255205112,-0.7654091939806226,1.9488765203050917,-0.7654091939806226,0.23459080601937746,-0.19398062255205112,,-0.19398062255205112,,,-0.7654091939806226,0.0917336631622346,-0.009920634920634941,-0.1430976430976431,-0.4764309764309764,,0.0,,-0.4764309764309764
315,z_assessor_762,0.6214458516200002,-0.6214458516200002,-0.22144585162000024,-0.6214458516200002,1.7785541483799996,-0.42144585162000026,0.3785541483799998,-0.6214458516200002,-0.33583959899749377,0.22171269317443576,,,,0.3785541483799998,-0.03137254901960784,0.3497567448031844,-0.6332236842105263,-0.6214458516200002,-0.5576066391468868,0.05153508771929823,
316,z_assessor_763,0.11190135603500036,-0.11190135603500036,0.18221629102382317,-0.11190135603500036,1.6528045263179407,-0.11190135603500036,0.4763339380826467,-0.11190135603500036,-0.10990338164251207,-0.042360439341656626,,-0.005499854108738828,-0.10963593152792864,-0.11190135603500036,-0.12310431685702523,0.06456923220029374,-0.11190135603500036,-0.11190135603500036,-0.11458484595960168,-0.11353804793004503,-0.11697640447486313
317,z_assessor_764,0.8125,0.1875,-0.8125,-0.8125,2.1875,-0.8125,0.1875,0.1875,,-0.8125,,,,0.1875,0.1875,0.1875,,,,,
318,z_assessor_765,0.7255980861244019,0.2744019138755981,-0.4755980861244019,-0.7255980861244019,2.274401913875598,-0.7255980861244019,0.2744019138755981,0.2744019138755981,-0.6666666666666667,-0.028070175438596506,,,,0.02440191387559809,0.30526315789473685,0.2912280701754386,-0.6754385964912281,,,,-0.6754385964912281
319,z_assessor_766,2.05032932753521,0.6639563867505043,-0.1931864703923528,-1.05032932753521,0.09252781532193291,-0.33604361324949567,-0.1931864703923528,-1.05032932753521,,0.5018885118149824,,,,-0.4789007561066385,0.8194994343891402,,,,-1.2941176470588238,,0.7302083333333333
320,z_assessor_767,0.42105263157894735,-0.42105263157894735,-0.42105263157894735,-0.42105263157894735,2.5789473684210527,-0.42105263157894735,0.5789473684210527,-0.42105263157894735,,-0.42105263157894735,,,,-0.42105263157894735,0.5789473684210527,0.5789473684210527,-0.42105263157894735,,-0.42105263157894735,,-0.42105263157894735
321,z_assessor_768,0.6310469486940076,-0.6310469486940076,0.03561971797265914,-0.6310469486940076,1.0356197179726592,0.2578419401948814,0.14673082908377025,-0.6310469486940076,0.11764705882352944,0.296078431372549,,,-0.3023809523809524,0.14673082908377025,-0.3416666666666666,0.15833333333333338,-0.18928571428571428,-0.5199358375828964,-0.39599439775910367,-0.85,0.1588235294117647
322,z_assessor_769,0.9375,0.0625,0.0625,-0.9375,1.0625,-0.4375,0.0625,0.0625,,0.0625,,,,0.0625,0.0625,0.0625,,-0.4375,-1.0,,
323,z_assessor_770,0.2897727272727273,0.21022727272727276,-0.2897727272727273,-0.2897727272727273,2.7102272727272725,-0.2897727272727273,0.7102272727272727,-0.2897727272727273,,-0.2897727272727273,,-0.12121212121212122,-0.12121212121212122,0.21022727272727276,0.21022727272727276,0.21022727272727276,-0.2897727272727273,,-0.2897727272727273,-0.2897727272727273,-0.2897727272727273
324,z_assessor_771,0.5263157894736842,0.4736842105263158,-0.5263157894736842,-0.5263157894736842,2.473684210526316,-0.5263157894736842,0.4736842105263158,-0.5263157894736842,,-0.5263157894736842,,,,0.4736842105263158,0.4736842105263158,0.4736842105263158,-0.5263157894736842,,-0.5263157894736842,,-0.5263157894736842
325,z_assessor_772,0.6842105263157894,0.3157894736842106,-0.6842105263157894,-0.6842105263157894,2.3157894736842106,-0.6842105263157894,0.3157894736842106,0.3157894736842106,,0.3157894736842106,,,,0.3157894736842106,0.3157894736842106,0.3157894736842106,-0.6842105263157894,,,,-0.6842105263157894
326,z_assessor_773,0.34615384615384615,-0.34615384615384615,-0.34615384615384615,-0.34615384615384615,2.6538461538461537,-0.34615384615384615,0.6538461538461539,-0.34615384615384615,,-0.34615384615384615,,,-0.34615384615384615,-0.34615384615384615,-0.34615384615384615,-0.34615384615384615,-0.34615384615384615,,,,-0.34615384615384615
